timestamp,matrix_size,response_time_ms
2025-08-13T10:56:36.745670,0,2310.467004776001
2025-08-13T10:56:36.856597,200,109.41576957702637
2025-08-13T10:56:36.966205,400,109.22908782958984
2025-08-13T10:56:37.074145,600,107.22804069519043
2025-08-13T10:56:37.184801,800,110.13507843017578
2025-08-13T10:56:37.294294,1000,108.95109176635742
2025-08-13T10:56:37.409571,1200,114.81285095214844
2025-08-13T10:56:37.518333,1400,108.24394226074219
2025-08-13T10:56:37.626943,1600,107.61499404907227
2025-08-13T10:56:37.744729,1800,117.36083030700684
2025-08-13T10:56:37.861782,2000,116.62697792053223
2025-08-13T10:56:37.987959,2200,125.8230209350586
2025-08-13T10:56:38.130400,2400,141.9050693511963
2025-08-13T10:56:38.283308,2600,152.22501754760742
2025-08-13T10:56:38.462187,2800,178.2510280609131
2025-08-13T10:56:38.655638,3000,193.16887855529785
2025-08-13T10:56:38.891461,3200,235.66412925720215
2025-08-13T10:56:39.167297,3400,275.61187744140625
2025-08-13T10:56:39.435910,3600,268.0041790008545
2025-08-13T10:56:39.748093,3800,312.00718879699707
2025-08-13T10:56:40.117113,4000,368.2229518890381
2025-08-13T10:56:40.463469,4200,345.7329273223877
2025-08-13T10:56:40.842871,4400,378.7987232208252
2025-08-13T10:56:41.271486,4600,427.9520511627197
2025-08-13T10:56:41.734257,4800,461.89308166503906
2025-08-13T10:56:42.264496,5000,529.4070243835449
2025-08-13T10:56:42.854213,5200,589.184045791626
2025-08-13T10:56:43.452283,5400,596.7962741851807
2025-08-13T10:56:44.093621,5600,640.6097412109375
2025-08-13T10:56:44.806495,5800,712.3908996582031
2025-08-13T10:56:45.570819,6000,763.5982036590576
2025-08-13T10:56:46.445577,6200,874.377965927124
2025-08-13T10:56:47.338322,6400,892.0183181762695
2025-08-13T10:56:48.295377,6600,956.4950466156006
2025-08-13T10:56:49.323077,6800,1027.1191596984863
2025-08-13T10:56:50.593979,7000,1270.3039646148682
2025-08-13T10:56:51.796297,7200,1201.0140419006348
2025-08-13T10:56:53.073151,7400,1276.2961387634277
2025-08-13T10:56:54.455136,7600,1381.4949989318848
2025-08-13T10:56:55.901269,7800,1445.4100131988525
2025-08-13T10:56:57.512345,8000,1610.3241443634033
2025-08-13T10:56:59.193996,8200,1680.931806564331
2025-08-13T10:57:01.095980,8400,1901.209831237793
2025-08-13T10:57:02.957671,8600,1860.8729839324951
2025-08-13T10:57:04.943785,8800,1985.375165939331
2025-08-13T10:57:07.034679,9000,2090.1169776916504
2025-08-13T10:57:09.254117,9200,2218.6899185180664
2025-08-13T10:57:11.613529,9400,2358.725070953369
2025-08-13T10:57:14.079224,9600,2464.940071105957
2025-08-13T10:57:16.720784,9800,2640.936851501465
2025-08-13T10:57:19.527973,10000,2806.4839839935303
2025-08-13T10:57:22.536090,10200,3007.510185241699
2025-08-13T10:57:25.612471,10400,3075.7641792297363
2025-08-13T10:57:28.919926,10600,3306.856870651245
2025-08-13T10:57:32.403422,10800,3482.8431606292725
2025-08-13T10:57:36.015578,11000,3611.2918853759766
2025-08-13T10:57:39.799132,11200,3782.860040664673
2025-08-13T10:57:43.773117,11400,3973.0608463287354
2025-08-13T10:57:47.974524,11600,4200.730085372925
2025-08-13T10:57:52.769980,11800,4794.824123382568
2025-08-13T10:57:57.417943,12000,4647.276163101196
2025-08-13T10:58:02.230374,12200,4811.529874801636
2025-08-13T10:58:07.247974,12400,5016.960859298706
2025-08-13T10:58:12.491240,12600,5242.271184921265
2025-08-13T10:58:18.102724,12800,5610.43906211853
2025-08-13T10:58:18.174703,13000,-1
2025-08-13T10:58:18.285443,13200,-1
2025-08-13T10:58:18.396062,13400,-1
2025-08-13T10:58:18.510905,13600,-1
2025-08-13T10:58:18.634596,13800,-1
2025-08-13T10:58:18.760158,14000,-1
2025-08-13T10:58:18.882277,14200,-1
2025-08-13T10:58:19.044988,14400,-1
2025-08-13T10:58:19.163087,14600,-1
2025-08-13T10:58:27.332205,14800,8168.626070022583
2025-08-13T10:58:35.774432,15000,8441.418886184692
2025-08-13T10:58:44.624290,15200,8849.094867706299
2025-08-13T10:58:54.078204,15400,9453.1729221344
