timestamp,response_time_ms
2025-08-01T12:42:56.569554,10872.419834136963
2025-08-01T12:42:56.687234,116.00112915039062
2025-08-01T12:42:56.780228,92.14591979980469
2025-08-01T12:42:56.950431,169.49081420898438
2025-08-01T12:42:57.074158,122.62988090515137
2025-08-01T12:42:57.192559,117.61879920959473
2025-08-01T12:42:57.368222,174.98517036437988
2025-08-01T12:42:57.491116,122.14779853820801
2025-08-01T12:42:57.606167,114.30096626281738
2025-08-01T12:42:57.723117,116.41716957092285
2025-08-01T12:42:57.849207,125.22506713867188
2025-08-01T12:42:57.963776,113.80767822265625
2025-08-01T12:42:58.081301,116.84393882751465
2025-08-01T12:42:58.196422,114.0282154083252
2025-08-01T12:42:58.371486,174.38626289367676
2025-08-01T12:42:58.490944,118.82305145263672
2025-08-01T12:42:58.609716,118.1790828704834
2025-08-01T12:42:58.729573,119.4450855255127
2025-08-01T12:42:58.851449,121.18291854858398
2025-08-01T12:42:58.977183,125.08630752563477
2025-08-01T12:42:59.093491,115.66805839538574
2025-08-01T12:42:59.209603,115.45300483703613
2025-08-01T12:42:59.374731,164.4580364227295
2025-08-01T12:42:59.470147,94.91419792175293
2025-08-01T12:42:59.610730,139.8296356201172
2025-08-01T12:42:59.749233,137.4950408935547
2025-08-01T12:42:59.917177,167.18697547912598
2025-08-01T12:43:00.050350,132.6448917388916
2025-08-01T12:43:00.188282,137.5112533569336
2025-08-01T12:43:00.310363,121.84500694274902
2025-08-01T12:43:00.411766,100.33512115478516
2025-08-01T12:43:00.544094,132.16209411621094
2025-08-01T12:43:00.702014,157.75322914123535
2025-08-01T12:43:00.823380,120.69201469421387
2025-08-01T12:43:00.937375,113.75784873962402
2025-08-01T12:43:01.049288,111.46807670593262
2025-08-01T12:43:01.162872,113.07692527770996
2025-08-01T12:43:01.284856,121.59371376037598
2025-08-01T12:43:01.396644,111.15694046020508
2025-08-01T12:43:01.510850,113.84916305541992
2025-08-01T12:43:01.632105,120.17202377319336
2025-08-01T12:43:01.749552,116.03188514709473
2025-08-01T12:43:01.917395,167.12021827697754
2025-08-01T12:43:02.016113,98.19483757019043
2025-08-01T12:43:02.173216,156.41069412231445
2025-08-01T12:43:02.302110,126.73521041870117
2025-08-01T12:43:02.414903,111.88888549804688
2025-08-01T12:43:02.526933,111.48595809936523
