timestamp,response_time_ms
2025-08-14T08:12:28.993018,3498.0509281158447
2025-08-14T08:12:29.185954,191.97392463684082
2025-08-14T08:12:29.323014,136.60526275634766
2025-08-14T08:12:29.497980,174.6370792388916
2025-08-14T08:12:29.639076,140.57016372680664
2025-08-14T08:12:29.814358,174.7722625732422
2025-08-14T08:12:29.954230,138.66209983825684
2025-08-14T08:12:30.135626,180.95707893371582
2025-08-14T08:12:30.320060,183.93611907958984
2025-08-14T08:12:30.461200,140.50984382629395
2025-08-14T08:12:30.643374,181.67662620544434
2025-08-14T08:12:30.774890,130.89728355407715
2025-08-14T08:12:30.902235,126.79815292358398
2025-08-14T08:12:31.036977,134.48715209960938
2025-08-14T08:12:31.266041,228.64580154418945
2025-08-14T08:12:31.405076,138.24820518493652
2025-08-14T08:12:31.540188,134.14597511291504
2025-08-14T08:12:31.712356,171.6458797454834
2025-08-14T08:12:31.859702,146.69179916381836
2025-08-14T08:12:31.989305,129.18519973754883
2025-08-14T08:12:32.151634,162.00685501098633
2025-08-14T08:12:32.292090,139.9400234222412
2025-08-14T08:12:32.429457,136.6708278656006
2025-08-14T08:12:32.568684,138.51189613342285
2025-08-14T08:12:32.697886,128.80706787109375
2025-08-14T08:12:32.852296,153.84411811828613
2025-08-14T08:12:32.982370,129.70900535583496
2025-08-14T08:12:33.120561,137.9530429840088
2025-08-14T08:12:33.288481,167.52386093139648
2025-08-14T08:12:33.428317,139.54901695251465
2025-08-14T08:12:33.567684,138.94915580749512
2025-08-14T08:12:33.710383,142.4870491027832
2025-08-14T08:12:33.844149,133.1613063812256
2025-08-14T08:12:33.987382,142.6558494567871
2025-08-14T08:12:34.175797,188.10439109802246
2025-08-14T08:12:34.373001,196.35009765625
2025-08-14T08:12:34.576277,202.7425765991211
2025-08-14T08:12:34.762341,185.3768825531006
2025-08-14T08:12:34.946297,183.197021484375
2025-08-14T08:12:35.089464,142.75503158569336
2025-08-14T08:12:35.276773,186.77806854248047
2025-08-14T08:12:35.461926,184.69905853271484
2025-08-14T08:12:35.647753,185.22286415100098
2025-08-14T08:12:35.830017,181.92791938781738
2025-08-14T08:12:36.024352,193.87316703796387
2025-08-14T08:12:36.217424,192.4300193786621
2025-08-14T08:12:36.406203,188.14706802368164
2025-08-14T08:12:36.556087,149.18780326843262
2025-08-14T08:12:36.744588,188.09771537780762
2025-08-14T08:12:36.935472,190.20390510559082
2025-08-14T08:12:37.130325,194.34285163879395
2025-08-14T08:12:37.325865,194.45204734802246
2025-08-14T08:12:37.522562,196.05112075805664
2025-08-14T08:12:37.719442,196.2270736694336
2025-08-14T08:12:37.916808,195.71900367736816
2025-08-14T08:12:38.061649,144.64926719665527
2025-08-14T08:12:38.245608,183.71915817260742
2025-08-14T08:12:38.438513,192.37613677978516
2025-08-14T08:12:38.626610,187.78204917907715
2025-08-14T08:12:38.814255,186.96188926696777
2025-08-14T08:12:39.050297,235.50701141357422
2025-08-14T08:12:39.240626,189.96500968933105
2025-08-14T08:12:39.431211,190.0949478149414
2025-08-14T08:12:39.625148,193.41802597045898
2025-08-14T08:12:39.820555,194.70810890197754
2025-08-14T08:12:40.009632,188.7948513031006
2025-08-14T08:12:40.162052,151.92079544067383
2025-08-14T08:12:40.397703,235.00514030456543
2025-08-14T08:12:40.590077,191.60914421081543
2025-08-14T08:12:40.736467,145.80988883972168
2025-08-14T08:12:40.923755,186.96022033691406
2025-08-14T08:12:41.114818,190.4158592224121
2025-08-14T08:12:41.304171,188.9328956604004
2025-08-14T08:12:41.540403,235.40711402893066
2025-08-14T08:12:41.741469,200.53815841674805
2025-08-14T08:12:41.895657,153.54204177856445
2025-08-14T08:12:42.085826,189.5277500152588
2025-08-14T08:12:42.279425,192.92593002319336
2025-08-14T08:12:42.437376,157.47880935668945
2025-08-14T08:12:42.625678,187.74890899658203
2025-08-14T08:12:42.816963,190.83476066589355
2025-08-14T08:12:43.006664,189.2850399017334
2025-08-14T08:12:43.270120,262.9847526550293
2025-08-14T08:12:43.463248,192.44790077209473
2025-08-14T08:12:43.658873,195.09315490722656
2025-08-14T08:12:43.852347,192.87705421447754
2025-08-14T08:12:44.049406,196.46716117858887
2025-08-14T08:12:44.247222,196.1669921875
2025-08-14T08:12:44.395014,147.2492218017578
2025-08-14T08:12:44.630607,235.08977890014648
2025-08-14T08:12:44.777758,146.21901512145996
2025-08-14T08:12:44.966794,188.56096267700195
2025-08-14T08:12:45.232357,264.9221420288086
2025-08-14T08:12:45.419764,186.90085411071777
2025-08-14T08:12:45.606506,186.4922046661377
2025-08-14T08:12:45.793671,186.34915351867676
2025-08-14T08:12:45.993191,197.93295860290527
2025-08-14T08:12:46.237214,243.33524703979492
2025-08-14T08:12:46.415979,177.69122123718262
2025-08-14T08:12:46.620053,203.59182357788086
2025-08-14T08:12:46.811806,191.07580184936523
2025-08-14T08:12:47.006699,194.49687004089355
2025-08-14T08:12:47.198320,190.99998474121094
2025-08-14T08:12:47.397475,198.46200942993164
2025-08-14T08:12:47.546516,148.33593368530273
2025-08-14T08:12:47.698006,150.9861946105957
2025-08-14T08:12:47.887243,188.7681484222412
2025-08-14T08:12:48.080366,192.63601303100586
2025-08-14T08:12:48.288307,207.69405364990234
2025-08-14T08:12:48.469948,181.45370483398438
2025-08-14T08:12:48.671931,201.61724090576172
2025-08-14T08:12:48.857127,184.92722511291504
2025-08-14T08:12:49.002985,145.63512802124023
2025-08-14T08:12:49.273031,269.6850299835205
2025-08-14T08:12:49.456344,182.5258731842041
2025-08-14T08:12:49.650081,193.0229663848877
2025-08-14T08:12:49.840192,189.67676162719727
2025-08-14T08:12:50.026210,185.5640411376953
2025-08-14T08:12:50.218972,192.17610359191895
2025-08-14T08:12:50.414285,194.34189796447754
2025-08-14T08:12:50.565062,149.98698234558105
2025-08-14T08:12:50.797886,232.07569122314453
2025-08-14T08:12:50.990177,191.70093536376953
2025-08-14T08:12:51.231865,241.31202697753906
2025-08-14T08:12:51.419794,187.15691566467285
2025-08-14T08:12:51.614054,192.82293319702148
2025-08-14T08:12:51.800728,185.89162826538086
2025-08-14T08:12:51.954919,153.4280776977539
2025-08-14T08:12:52.186113,229.80880737304688
2025-08-14T08:12:52.378825,191.82729721069336
2025-08-14T08:12:52.570110,190.5190944671631
2025-08-14T08:12:52.762825,191.25604629516602
2025-08-14T08:12:52.956147,192.6710605621338
2025-08-14T08:12:53.153816,196.93803787231445
2025-08-14T08:12:53.345827,191.76888465881348
2025-08-14T08:12:53.543956,197.37792015075684
2025-08-14T08:12:53.737363,192.62003898620605
2025-08-14T08:12:53.933595,195.39618492126465
2025-08-14T08:12:54.111284,177.12092399597168
2025-08-14T08:12:54.276076,164.07513618469238
2025-08-14T08:12:54.510032,232.76686668395996
2025-08-14T08:12:54.700122,189.33725357055664
2025-08-14T08:12:54.885132,184.67283248901367
2025-08-14T08:12:55.032635,147.0799446105957
2025-08-14T08:12:55.220389,187.1941089630127
2025-08-14T08:12:55.410867,190.10281562805176
2025-08-14T08:12:55.603913,192.21019744873047
2025-08-14T08:12:55.790838,186.35106086730957
2025-08-14T08:12:55.977043,185.26315689086914
2025-08-14T08:12:56.204820,226.8538475036621
2025-08-14T08:12:56.392251,186.86413764953613
2025-08-14T08:12:56.539765,146.8210220336914
2025-08-14T08:12:56.727902,187.38198280334473
2025-08-14T08:12:56.917990,189.40210342407227
2025-08-14T08:12:57.110159,190.84715843200684
2025-08-14T08:12:57.297473,186.6438388824463
2025-08-14T08:12:57.480066,181.9767951965332
2025-08-14T08:12:57.674700,194.2141056060791
2025-08-14T08:12:57.866481,191.03121757507324
2025-08-14T08:12:58.056385,189.4679069519043
2025-08-14T08:12:58.244186,187.150239944458
2025-08-14T08:12:58.434132,189.41307067871094
2025-08-14T08:12:58.619544,184.65685844421387
2025-08-14T08:12:58.812578,192.25716590881348
2025-08-14T08:12:59.000295,186.45811080932617
2025-08-14T08:12:59.221903,220.703125
2025-08-14T08:12:59.409180,186.3720417022705
2025-08-14T08:12:59.593755,183.42304229736328
2025-08-14T08:12:59.781814,187.68000602722168
2025-08-14T08:12:59.971746,189.1500949859619
2025-08-14T08:13:00.200667,228.21903228759766
2025-08-14T08:13:00.391298,189.83197212219238
2025-08-14T08:13:00.584375,192.05188751220703
2025-08-14T08:13:00.769656,184.8008632659912
2025-08-14T08:13:00.960183,189.90683555603027
2025-08-14T08:13:01.154385,193.72320175170898
2025-08-14T08:13:01.342796,187.87884712219238
2025-08-14T08:13:01.536767,193.39609146118164
2025-08-14T08:13:01.726202,188.86303901672363
2025-08-14T08:13:01.914014,187.18910217285156
2025-08-14T08:13:02.103510,188.94696235656738
2025-08-14T08:13:02.297438,193.01414489746094
2025-08-14T08:13:02.483587,185.65893173217773
2025-08-14T08:13:02.671866,187.41297721862793
2025-08-14T08:13:02.865245,192.49224662780762
2025-08-14T08:13:03.052862,186.70320510864258
2025-08-14T08:13:03.241457,188.3080005645752
2025-08-14T08:13:03.425060,182.31606483459473
2025-08-14T08:13:03.608209,182.88207054138184
2025-08-14T08:13:03.794261,185.64581871032715
2025-08-14T08:13:03.982289,187.42823600769043
2025-08-14T08:13:04.210765,227.6611328125
