timestamp,response_time_ms
2025-08-14T13:27:54.542433,49930.028676986694
2025-08-14T13:28:10.554836,16011.115074157715
2025-08-14T13:28:26.843827,16288.188934326172
2025-08-14T13:28:43.773128,16928.39288711548
2025-08-14T13:28:59.811069,16036.942958831787
2025-08-14T13:29:16.361591,16549.81517791748
2025-08-14T13:29:35.078323,18715.884685516357
2025-08-14T13:29:51.283890,16204.581260681152
2025-08-14T13:29:53.284151,1999.5460510253906
2025-08-14T13:29:55.343054,2058.155059814453
2025-08-14T13:29:57.393485,2049.673080444336
2025-08-14T13:29:59.441264,2047.212839126587
2025-08-14T13:30:01.611321,2169.1880226135254
2025-08-14T13:30:03.667562,2055.4587841033936
2025-08-14T13:30:05.717266,2049.1371154785156
2025-08-14T13:30:07.813418,2095.3831672668457
2025-08-14T13:30:09.902529,2088.3591175079346
2025-08-14T13:30:11.874128,1970.8662033081055
2025-08-14T13:30:13.913786,2039.0288829803467
2025-08-14T13:30:15.941786,2027.176856994629
2025-08-14T13:30:17.975679,2033.141851425171
2025-08-14T13:30:20.018637,2042.374849319458
2025-08-14T13:30:22.106993,2087.6681804656982
2025-08-14T13:30:24.220041,2112.6441955566406
2025-08-14T13:30:26.304670,2083.8119983673096
2025-08-14T13:30:28.360530,2055.3290843963623
2025-08-14T13:30:30.413428,2052.2091388702393
2025-08-14T13:30:32.481303,2067.0769214630127
2025-08-14T13:30:34.517082,2035.1369380950928
2025-08-14T13:30:36.554198,2036.4069938659668
2025-08-14T13:30:38.593134,2037.1720790863037
2025-08-14T13:30:40.702007,2107.9959869384766
2025-08-14T13:30:42.761316,2058.690071105957
2025-08-14T13:30:44.841570,2079.4427394866943
2025-08-14T13:30:46.881008,2038.668155670166
2025-08-14T13:30:48.915151,2033.8799953460693
2025-08-14T13:30:51.009039,2093.1270122528076
2025-08-14T13:30:53.133574,2123.8720417022705
2025-08-14T13:30:55.182930,2048.687219619751
2025-08-14T13:30:57.230844,2047.1978187561035
2025-08-14T13:30:59.275158,2043.5988903045654
2025-08-14T13:31:01.362402,2086.5678787231445
2025-08-14T13:31:03.473816,2110.766649246216
2025-08-14T13:31:05.524245,2049.888849258423
2025-08-14T13:31:07.588508,2063.6892318725586
2025-08-14T13:31:09.672171,2083.193063735962
2025-08-14T13:31:11.730695,2057.6579570770264
2025-08-14T13:31:13.778116,2046.9207763671875
2025-08-14T13:31:15.852998,2074.134111404419
2025-08-14T13:31:17.917673,2063.9519691467285
2025-08-14T13:31:19.974303,2055.9818744659424
2025-08-14T13:31:22.065370,2090.224027633667
2025-08-14T13:31:24.162595,2096.494197845459
2025-08-14T13:31:26.244553,2081.256151199341
2025-08-14T13:31:28.309964,2064.8298263549805
2025-08-14T13:31:30.373219,2062.527894973755
2025-08-14T13:31:32.432789,2059.039831161499
2025-08-14T13:31:34.563053,2129.9688816070557
2025-08-14T13:31:36.635508,2071.6869831085205
2025-08-14T13:31:38.683694,2047.6799011230469
2025-08-14T13:31:40.764352,2080.0247192382812
2025-08-14T13:31:42.864932,2099.8661518096924
2025-08-14T13:31:44.915389,2049.8299598693848
2025-08-14T13:31:46.969158,2053.050994873047
2025-08-14T13:31:49.053296,2083.317995071411
2025-08-14T13:31:51.170280,2116.3811683654785
2025-08-14T13:31:53.244813,2073.8041400909424
2025-08-14T13:31:55.317395,2071.9223022460938
2025-08-14T13:31:57.391651,2073.5650062561035
2025-08-14T13:31:59.501644,2109.4448566436768
2025-08-14T13:32:01.590113,2087.7346992492676
2025-08-14T13:32:03.659911,2069.0503120422363
2025-08-14T13:32:05.724326,2063.73929977417
2025-08-14T13:32:07.674418,1949.3558406829834
2025-08-14T13:32:09.761466,2086.251974105835
2025-08-14T13:32:11.872448,2110.466241836548
2025-08-14T13:32:13.936778,2064.00465965271
2025-08-14T13:32:16.041231,2102.1502017974854
2025-08-14T13:32:18.109939,2067.945957183838
2025-08-14T13:32:20.182855,2072.1771717071533
2025-08-14T13:32:22.299121,2115.307092666626
2025-08-14T13:32:24.376310,2076.105833053589
2025-08-14T13:32:26.451314,2074.2969512939453
2025-08-14T13:32:28.521262,2069.2007541656494
2025-08-14T13:32:30.596373,2074.373960494995
2025-08-14T13:32:32.683500,2086.413860321045
2025-08-14T13:32:34.751621,2067.355155944824
2025-08-14T13:32:36.808260,2055.914878845215
2025-08-14T13:32:38.953585,2144.4311141967773
2025-08-14T13:32:41.007645,2053.4021854400635
2025-08-14T13:32:43.090748,2082.3380947113037
2025-08-14T13:32:45.156614,2064.7940635681152
2025-08-14T13:32:47.218425,2060.943841934204
