timestamp,matrix_size,response_time_ms
2025-07-28T14:06:40.371212,0,2430.3581714630127
2025-07-28T14:06:42.495233,200,118.93296241760254
2025-07-28T14:06:44.612864,400,111.86099052429199
2025-07-28T14:06:46.730519,600,112.22481727600098
2025-07-28T14:06:48.848557,800,112.27703094482422
2025-07-28T14:06:50.962894,1000,113.37089538574219
2025-07-28T14:06:53.077422,1200,110.37802696228027
2025-07-28T14:06:55.200276,1400,119.53306198120117
2025-07-28T14:06:57.316935,1600,112.56718635559082
2025-07-28T14:06:59.435632,1800,115.88191986083984
2025-07-28T14:07:01.565871,2000,127.21586227416992
2025-07-28T14:07:03.699002,2200,129.3351650238037
2025-07-28T14:07:05.851993,2400,148.85711669921875
2025-07-28T14:07:08.014945,2600,159.10768508911133
2025-07-28T14:07:10.196881,2800,176.01990699768066
2025-07-28T14:07:12.397477,3000,197.36719131469727
2025-07-28T14:07:14.615468,3200,216.71509742736816
2025-07-28T14:07:16.862783,3400,244.89688873291016
2025-07-28T14:07:19.137452,3600,273.63085746765137
2025-07-28T14:07:21.432505,3800,289.4587516784668
2025-07-28T14:07:23.759994,4000,325.50978660583496
2025-07-28T14:07:26.202238,4200,439.4998550415039
2025-07-28T14:07:28.605586,4400,401.13306045532227
2025-07-28T14:07:31.118542,4600,507.2500705718994
2025-07-28T14:07:33.593171,4800,472.275972366333
2025-07-28T14:07:36.116138,5000,519.1571712493896
2025-07-28T14:07:38.797549,5200,675.6408214569092
2025-07-28T14:07:41.411001,5400,612.7381324768066
2025-07-28T14:07:44.077189,5600,664.7300720214844
2025-07-28T14:07:46.790996,5800,708.7862491607666
2025-07-28T14:07:49.571901,6000,775.5460739135742
2025-07-28T14:07:52.409372,6200,831.8741321563721
2025-07-28T14:07:55.322828,6400,908.2527160644531
2025-07-28T14:07:58.295849,6600,967.2482013702393
2025-07-28T14:08:01.405103,6800,1104.604959487915
2025-07-28T14:08:04.521365,7000,1110.4834079742432
2025-07-28T14:08:07.715906,7200,1193.0737495422363
2025-07-28T14:08:10.998333,7400,1277.1880626678467
2025-07-28T14:08:14.412809,7600,1408.6768627166748
2025-07-28T14:08:17.868081,7800,1449.376106262207
2025-07-28T14:08:21.514900,8000,1644.9272632598877
2025-07-28T14:08:25.172337,8200,1655.1570892333984
2025-07-28T14:08:28.936880,8400,1761.4986896514893
2025-07-28T14:08:32.824314,8600,1882.8649520874023
2025-07-28T14:08:36.834457,8800,2008.5959434509277
2025-07-28T14:08:40.923879,9000,2083.4097862243652
2025-07-28T14:08:45.162384,9200,2232.454776763916
2025-07-28T14:08:49.506099,9400,2338.6123180389404
2025-07-28T14:08:54.061961,9600,2552.7079105377197
2025-07-28T14:08:58.773222,9800,2709.9609375
2025-07-28T14:09:03.785808,10000,3008.481979370117
2025-07-28T14:09:06.842795,10200,1051.4650344848633
2025-07-28T14:09:09.807188,10400,961.2610340118408
2025-07-28T14:09:12.805654,10600,992.8467273712158
2025-07-28T14:09:15.831409,10800,1020.4100608825684
2025-07-28T14:09:18.887421,11000,1055.023193359375
2025-07-28T14:09:21.993509,11200,1101.3691425323486
2025-07-28T14:09:25.124166,11400,1128.4990310668945
2025-07-28T14:09:28.367596,11600,1240.5340671539307
2025-07-28T14:09:31.584028,11800,1214.4441604614258
2025-07-28T14:09:34.827180,12000,1237.7948760986328
2025-07-28T14:09:38.106041,12200,1275.9690284729004
2025-07-28T14:09:41.450460,12400,1339.0331268310547
2025-07-28T14:09:44.820450,12600,1367.7568435668945
2025-07-28T14:09:48.229377,12800,1404.4361114501953
2025-07-28T14:09:51.697828,13000,1465.9521579742432
2025-07-28T14:09:55.623395,13200,1919.7452068328857
2025-07-28T14:09:59.163348,13400,1534.0831279754639
2025-07-28T14:10:02.876488,13600,1711.3242149353027
2025-07-28T14:10:11.537988,13800,6655.747175216675
2025-07-28T14:10:20.635395,14000,7093.157768249512
2025-07-28T14:10:29.779271,14200,7138.140916824341
2025-07-28T14:10:39.332558,14400,7548.393964767456
2025-07-28T14:10:49.075010,14600,7736.691951751709
2025-07-28T14:10:59.403948,14800,8323.90284538269
2025-07-28T14:11:09.803444,15000,8395.785093307495
2025-07-28T14:11:20.753309,15200,8948.856115341187
2025-07-28T14:11:31.837965,15400,9080.37519454956
2025-07-28T14:11:43.626407,15600,9782.737970352173
2025-07-28T14:11:47.897725,15800,2266.6540145874023
2025-07-28T14:11:52.098984,16000,2198.127031326294
2025-07-28T14:11:56.326292,16200,2225.6500720977783
2025-07-28T14:12:00.612553,16400,2280.6200981140137
2025-07-28T14:12:04.945601,16600,2327.845811843872
2025-07-28T14:12:09.350042,16800,2402.210235595703
2025-07-28T14:12:13.800532,17000,2448.590040206909
2025-07-28T14:12:18.372914,17200,2568.8180923461914
2025-07-28T14:12:22.931077,17400,2552.5801181793213
2025-07-28T14:12:27.571327,17600,2634.5009803771973
2025-07-28T14:12:32.251136,17800,2674.4868755340576
2025-07-28T14:12:36.986225,18000,2730.0851345062256
2025-07-28T14:12:41.781165,18200,2789.7748947143555
2025-07-28T14:12:47.119477,18400,3336.2278938293457
2025-07-28T14:12:52.042399,18600,2917.9790019989014
2025-07-28T14:12:56.998150,18800,2951.218843460083
2025-07-28T14:13:02.079929,19000,3077.19087600708
2025-07-28T14:13:07.173403,19200,3088.4501934051514
2025-07-28T14:13:12.407724,19400,3228.9140224456787
2025-07-28T14:13:17.640599,19600,3227.1909713745117
2025-07-28T14:13:22.948285,19800,3301.6748428344727
2025-07-28T14:13:28.295618,20000,3342.233896255493
