timestamp,matrix_size,response_time_ms
2025-08-13T09:58:38.375866,0,2395.007848739624
2025-08-13T09:58:38.499926,200,118.03078651428223
2025-08-13T09:58:38.614321,400,113.67583274841309
2025-08-13T09:58:38.727612,600,112.73312568664551
2025-08-13T09:58:38.811931,800,83.56499671936035
2025-08-13T09:58:38.965987,1000,153.48410606384277
2025-08-13T09:58:39.077603,1200,110.93401908874512
2025-08-13T09:58:39.189045,1400,110.01181602478027
2025-08-13T09:58:39.299367,1600,109.90715026855469
2025-08-13T09:58:39.417294,1800,117.58208274841309
2025-08-13T09:58:39.527103,2000,109.31921005249023
2025-08-13T09:58:39.676884,2200,149.1987705230713
2025-08-13T09:58:39.794737,2400,117.0799732208252
2025-08-13T09:58:39.962007,2600,166.7468547821045
2025-08-13T09:58:40.097451,2800,134.75704193115234
2025-08-13T09:58:40.240588,3000,142.43197441101074
2025-08-13T09:58:40.390106,3200,149.23596382141113
2025-08-13T09:58:40.555819,3400,164.98398780822754
2025-08-13T09:58:40.730869,3600,174.49116706848145
2025-08-13T09:58:40.918332,3800,186.77711486816406
2025-08-13T09:58:41.118300,4000,199.26691055297852
2025-08-13T09:58:41.370499,4200,251.55305862426758
2025-08-13T09:58:41.603343,4400,232.36918449401855
2025-08-13T09:58:41.876809,4600,261.10196113586426
2025-08-13T09:58:42.132584,4800,255.59234619140625
2025-08-13T09:58:42.403933,5000,270.98703384399414
2025-08-13T09:58:42.687938,5200,283.57601165771484
2025-08-13T09:58:42.999529,5400,310.90307235717773
2025-08-13T09:58:43.321618,5600,321.491003036499
2025-08-13T09:58:43.658264,5800,335.8469009399414
2025-08-13T09:58:44.016797,6000,357.71679878234863
2025-08-13T09:58:44.388883,6200,371.1230754852295
2025-08-13T09:58:44.783797,6400,393.36395263671875
2025-08-13T09:58:45.242851,6600,458.4650993347168
2025-08-13T09:58:45.676899,6800,433.49575996398926
2025-08-13T09:58:46.234979,7000,557.3461055755615
2025-08-13T09:58:46.720536,7200,484.79294776916504
2025-08-13T09:58:47.260971,7400,540.0559902191162
2025-08-13T09:58:47.788577,7600,526.9498825073242
2025-08-13T09:58:48.364609,7800,575.5338668823242
2025-08-13T09:58:48.942528,8000,577.2778987884521
2025-08-13T09:58:49.541605,8200,598.607063293457
2025-08-13T09:58:50.226848,8400,684.6857070922852
2025-08-13T09:58:50.901808,8600,674.1077899932861
2025-08-13T09:58:51.605661,8800,703.1171321868896
2025-08-13T09:58:52.377881,9000,771.216869354248
2025-08-13T09:58:53.140063,9200,761.6150379180908
2025-08-13T09:58:53.931328,9400,788.9878749847412
2025-08-13T09:58:54.749594,9600,817.5239562988281
2025-08-13T09:58:55.594789,9800,844.5158004760742
2025-08-13T09:58:56.475618,10000,880.1307678222656
2025-08-13T09:58:57.394875,10200,918.5271263122559
2025-08-13T09:58:58.419921,10400,1024.7747898101807
2025-08-13T09:58:59.396161,10600,975.7740497589111
2025-08-13T09:59:00.818643,10800,1421.9629764556885
2025-08-13T09:59:01.882662,11000,1063.2529258728027
2025-08-13T09:59:02.955628,11200,1072.4279880523682
2025-08-13T09:59:04.077557,11400,1121.246099472046
2025-08-13T09:59:05.229214,11600,1150.8049964904785
2025-08-13T09:59:06.509138,11800,1279.1190147399902
2025-08-13T09:59:07.742302,12000,1232.475757598877
2025-08-13T09:59:09.040111,12200,1296.4560985565186
2025-08-13T09:59:10.384093,12400,1343.648910522461
2025-08-13T09:59:11.834680,12600,1449.9540328979492
2025-08-13T09:59:13.268557,12800,1433.6090087890625
2025-08-13T09:59:14.775759,13000,1506.4680576324463
2025-08-13T09:59:16.263614,13200,1487.1370792388916
2025-08-13T09:59:17.780074,13400,1515.8820152282715
2025-08-13T09:59:19.880502,13600,2099.6289253234863
2025-08-13T09:59:21.516951,13800,1635.6749534606934
2025-08-13T09:59:23.152261,14000,1634.521245956421
2025-08-13T09:59:24.852118,14200,1699.125051498413
2025-08-13T09:59:26.565975,14400,1713.1659984588623
2025-08-13T09:59:28.332753,14600,1766.3638591766357
2025-08-13T09:59:30.157751,14800,1824.5489597320557
2025-08-13T09:59:32.031306,15000,1871.5221881866455
2025-08-13T09:59:33.944272,15200,1912.4360084533691
2025-08-13T09:59:35.964435,15400,2019.3471908569336
2025-08-13T09:59:37.972494,15600,2007.3490142822266
2025-08-13T09:59:40.039651,15800,2066.542625427246
2025-08-13T09:59:42.167883,16000,2127.6206970214844
2025-08-13T09:59:44.383656,16200,2215.4700756073
2025-08-13T09:59:46.606256,16400,2221.9908237457275
2025-08-13T09:59:48.893303,16600,2286.314010620117
2025-08-13T09:59:51.266857,16800,2372.814655303955
2025-08-13T09:59:54.336817,17000,3069.4820880889893
2025-08-13T09:59:56.773546,17200,2435.4450702667236
2025-08-13T09:59:59.264965,17400,2490.7782077789307
2025-08-13T10:00:01.901579,17600,2636.033773422241
2025-08-13T10:00:04.571781,17800,2669.166088104248
2025-08-13T10:00:07.233794,18000,2660.9737873077393
2025-08-13T10:00:10.100993,18200,2866.452932357788
2025-08-13T10:00:12.863037,18400,2761.0340118408203
2025-08-13T10:00:15.668295,18600,2804.4509887695312
2025-08-13T10:00:18.534980,18800,2866.1108016967773
2025-08-13T10:00:21.473902,19000,2938.3091926574707
2025-08-13T10:00:24.489083,19200,3014.608860015869
2025-08-13T10:00:27.567495,19400,3077.8110027313232
2025-08-13T10:00:30.786789,19600,3217.698097229004
2025-08-13T10:00:33.977528,19800,3189.85915184021
2025-08-13T10:00:37.211328,20000,3232.9390048980713
